task,dataset,K,seed,ratio,eta_sel,eta_path_trimmed,viol_sign_pct,LK_eta_sel,LK_eta_path,n_steps_nonpos,frac_steps_nonpos,p
E2,email_eu_core,9,9,0.927407,3.11111,100,0.00,0.279139,0.009956,0,0.000000,0.3
E2,email_eu_core,10,9,0.944767,3.11111,100,0.00,0.278706,0.009955,0,0.000000,0.3
E2,email_eu_core,11,9,0.948571,3.11111,100,0.00,0.278352,0.009955,0,0.000000,0.3
E2,email_eu_core,12,9,0.954993,3.11111,100,0.00,0.278059,0.009954,0,0.000000,0.3
E2,email_eu_core,13,9,0.959778,3.11111,100,0.00,0.277811,0.009954,0,0.000000,0.3
E2,email_eu_core,14,9,0.965800,3.11111,100,0.00,0.277600,0.009954,0,0.000000,0.3
E2,email_eu_core,15,9,0.971660,3.11111,100,0.00,0.277417,0.009953,0,0.000000,0.3
E2,email_eu_core,16,9,0.970667,3.11111,100,0.00,0.277257,0.009953,0,0.000000,0.3
E2,email_eu_core,17,9,0.963109,4,100,0.00,0.222644,0.009953,0,0.000000,0.3
E2,email_eu_core,18,9,0.959635,4,100,0.00,0.222563,0.009953,0,0.000000,0.3
E2,email_eu_core,19,9,0.956129,4,100,0.00,0.222490,0.009953,0,0.000000,0.3
E2,email_eu_core,20,9,0.957801,4,100,0.00,0.222425,0.009953,0,0.000000,0.3
E2,email_eu_core,21,9,0.959391,4,100,0.00,0.222367,0.009953,0,0.000000,0.3
E2,email_eu_core,22,9,0.955919,4,100,0.00,0.222313,0.009952,0,0.000000,0.3
E2,email_eu_core,23,9,0.956250,4,100,0.00,0.222264,0.009952,0,0.000000,0.3
E2,email_eu_core,24,9,0.956522,4,100,0.00,0.222220,0.009952,0,0.000000,0.3
E2,email_eu_core,25,9,0.959259,4,100,0.00,0.222179,0.009952,0,0.000000,0.3
E2,email_eu_core,26,9,0.955828,5,100,0.00,0.181902,0.009952,0,0.000000,0.3
E2,email_eu_core,27,9,0.963370,5,100,0.00,0.181878,0.009952,0,0.000000,0.3
E2,email_eu_core,28,9,0.963548,5,100,0.00,0.181857,0.009952,0,0.000000,0.3
E2,email_eu_core,29,9,0.963724,5,100,0.00,0.181836,0.009952,0,0.000000,0.3
E2,email_eu_core,30,9,0.960289,7,100,0.00,0.133418,0.009952,0,0.000000,0.3
E2,email_eu_core,1,10,1.000000,1,15,0.00,1.000000,0.066667,0,0.000000,0.3
E2,email_eu_core,2,10,0.964371,1.20833,105,0.00,0.656361,0.009501,0,0.000000,0.3
E2,email_eu_core,3,10,0.966667,1.20833,105,0.00,0.620280,0.009494,0,0.000000,0.3
E2,email_eu_core,4,10,0.950943,1.225,105,0.00,0.598695,0.009490,0,0.000000,0.3
E2,email_eu_core,5,10,0.923611,1.53571,120,0.00,0.502245,0.008306,0,0.000000,0.3
E2,email_eu_core,6,10,0.927750,1.53571,120,0.00,0.498063,0.008304,0,0.000000,0.3
E2,email_eu_core,7,10,0.944969,1.53571,120,0.00,0.495138,0.008304,0,0.000000,0.3
E2,email_eu_core,8,10,0.955927,1.53571,120,0.00,0.492975,0.008303,0,0.000000,0.3
E2,email_eu_core,9,10,0.939259,6.6,195,0.00,0.141703,0.005117,0,0.000000,0.3
E2,email_eu_core,10,10,0.944767,6.6,195,0.00,0.141591,0.005116,0,0.000000,0.3
E2,email_eu_core,11,10,0.972857,6.6,195,0.00,0.141500,0.005116,0,0.000000,0.3
E2,email_eu_core,12,10,0.964838,6.6,195,0.00,0.141424,0.005116,0,0.000000,0.3
E2,email_eu_core,13,10,0.965326,6.6,195,0.00,0.141360,0.005116,0,0.000000,0.3
E2,email_eu_core,14,10,0.968536,6.6,195,0.00,0.141305,0.005116,0,0.000000,0.3
E2,email_eu_core,15,10,0.964912,6.6,195,0.00,0.141257,0.005116,0,0.000000,0.3
E2,email_eu_core,16,10,0.960000,6.6,195,0.00,0.141215,0.005116,0,0.000000,0.3
E2,email_eu_core,17,10,0.959157,6.6,195,0.00,0.141179,0.005116,0,0.000000,0.3
E2,email_eu_core,18,10,0.949219,11,195,0.00,0.087110,0.005116,0,0.000000,0.3
E2,email_eu_core,19,10,0.949677,11,195,0.00,0.087098,0.005116,0,0.000000,0.3
E2,email_eu_core,20,10,0.951407,11,195,0.00,0.087088,0.005116,0,0.000000,0.3
E2,email_eu_core,21,10,0.946701,11,195,0.00,0.087079,0.005116,0,0.000000,0.3
E2,email_eu_core,22,10,0.942065,11,195,0.00,0.087071,0.005116,0,0.000000,0.3
E2,email_eu_core,23,10,0.940000,11,195,0.00,0.087064,0.005116,0,0.000000,0.3
E2,email_eu_core,24,10,0.939130,11,195,0.00,0.087057,0.005116,0,0.000000,0.3
E2,email_eu_core,25,10,0.935802,11,195,0.00,0.087051,0.005116,0,0.000000,0.3
E2,email_eu_core,26,10,0.934969,11,195,0.00,0.087045,0.005116,0,0.000000,0.3
E2,email_eu_core,27,10,0.934066,11,195,0.00,0.087039,0.005116,0,0.000000,0.3
E2,email_eu_core,28,10,0.931956,11,195,0.00,0.087034,0.005116,0,0.000000,0.3
E2,email_eu_core,29,10,0.932285,11,195,0.00,0.087030,0.005116,0,0.000000,0.3
E2,email_eu_core,30,10,0.929001,11,195,0.00,0.087025,0.005116,0,0.000000,0.3
E2,email_eu_core,1,11,1.000000,1,10,0.00,1.000000,0.100000,0,0.000000,0.3
E2,email_eu_core,2,11,0.988124,1.06098,40,0.00,0.720439,0.024844,0,0.000000,0.3
E2,email_eu_core,3,11,0.997917,1.06098,42.5,0.00,0.677420,0.023345,0,0.000000,0.3
E2,email_eu_core,4,11,0.924528,4.45455,70,0.00,0.206289,0.014209,0,0.000000,0.3
E2,email_eu_core,5,11,0.930556,4.45455,70,0.00,0.205216,0.014204,0,0.000000,0.3
E2,email_eu_core,6,11,0.950739,4.45455,100,0.00,0.204510,0.009958,0,0.000000,0.3
E2,email_eu_core,7,11,0.957547,4.45455,100,0.00,0.204010,0.009957,0,0.000000,0.3
E2,email_eu_core,8,11,0.939210,4.45455,100,0.00,0.203637,0.009956,0,0.000000,0.3
E2,email_eu_core,9,11,0.951111,4.45455,100,0.00,0.203348,0.009956,0,0.000000,0.3
E2,email_eu_core,10,11,0.960756,4.45455,100,0.00,0.203117,0.009955,0,0.000000,0.3
E2,email_eu_core,11,11,0.957143,4.45455,100,0.00,0.202930,0.009955,0,0.000000,0.3
E2,email_eu_core,12,11,0.960619,4.45455,100,0.00,0.202773,0.009954,0,0.000000,0.3
E2,email_eu_core,13,11,0.961165,4.45455,100,0.00,0.202641,0.009954,0,0.000000,0.3
E2,email_eu_core,14,11,0.958960,4.45455,100,0.00,0.202528,0.009954,0,0.000000,0.3
E2,email_eu_core,15,11,0.951417,4.75,100,0.00,0.191050,0.009953,0,0.000000,0.3
E2,email_eu_core,16,11,0.950667,4.75,100,0.00,0.190974,0.009953,0,0.000000,0.3
E2,email_eu_core,17,11,0.949934,4.75,100,0.00,0.190906,0.009953,0,0.000000,0.3
E2,email_eu_core,18,11,0.945312,4.75,100,0.00,0.190847,0.009953,0,0.000000,0.3
E2,email_eu_core,19,11,0.950968,4.75,100,0.00,0.190794,0.009953,0,0.000000,0.3
E2,email_eu_core,20,11,0.946292,4.75,100,0.00,0.190746,0.009953,0,0.000000,0.3
E2,email_eu_core,21,11,0.941624,6,100,0.00,0.154081,0.009953,0,0.000000,0.3
E2,email_eu_core,22,11,0.940806,6,100,0.00,0.154055,0.009952,0,0.000000,0.3
E2,email_eu_core,23,11,0.936250,6,100,0.00,0.154032,0.009952,0,0.000000,0.3
E2,email_eu_core,24,11,0.934161,6,100,0.00,0.154010,0.009952,0,0.000000,0.3
E2,email_eu_core,25,11,0.930864,6,100,0.00,0.153991,0.009952,0,0.000000,0.3
E2,email_eu_core,26,11,0.926380,10,100,0.00,0.095337,0.009952,0,0.000000,0.3
E2,email_eu_core,27,11,0.924298,10,100,0.00,0.095331,0.009952,0,0.000000,0.3
E2,email_eu_core,28,11,0.923451,10,100,0.00,0.095325,0.009952,0,0.000000,0.3
E2,email_eu_core,29,11,0.922612,10,100,0.00,0.095319,0.009952,0,0.000000,0.3
E2,email_eu_core,30,11,0.925391,10,100,0.00,0.095314,0.009952,0,0.000000,0.3
E2,email_eu_core,1,12,1.000000,1,12,0.00,1.000000,0.083333,0,0.000000,0.3
E2,email_eu_core,2,12,0.988124,1.06098,60,0.00,0.720439,0.016597,0,0.000000,0.3
E2,email_eu_core,3,12,0.960417,1.4,60,0.00,0.557715,0.016574,0,0.000000,0.3
E2,email_eu_core,4,12,0.956604,1.4,96,0.00,0.544719,0.010376,0,0.000000,0.3
E2,email_eu_core,5,12,0.909722,2.64706,96,0.00,0.324844,0.010373,0,0.000000,0.3
E2,email_eu_core,6,12,0.917898,2.64706,96,0.00,0.323075,0.010372,0,0.000000,0.3
E2,email_eu_core,7,12,0.915094,2.64706,96,0.00,0.321828,0.010370,0,0.000000,0.3
E2,email_eu_core,8,12,0.931611,2.64706,104,0.00,0.320901,0.009575,0,0.000000,0.3
E2,email_eu_core,9,12,0.927407,2.64706,130,0.00,0.320186,0.007666,0,0.000000,0.3
E2,email_eu_core,10,12,0.941860,2.64706,143,0.00,0.319616,0.006971,0,0.000000,0.3
E2,email_eu_core,11,12,0.950000,2.64706,143,0.00,0.319153,0.006971,0,0.000000,0.3
E2,email_eu_core,12,12,0.952180,2.64706,143,0.00,0.318768,0.006971,0,0.000000,0.3
E2,email_eu_core,13,12,0.972261,2.64706,143,0.00,0.318443,0.006970,0,0.000000,0.3
E2,email_eu_core,14,12,0.980848,2.64706,143,0.00,0.318166,0.006970,0,0.000000,0.3
E2,email_eu_core,15,12,0.982456,2.64706,143,0.00,0.317926,0.006970,0,0.000000,0.3
E2,email_eu_core,16,12,0.980000,2.64706,143,0.00,0.317716,0.006970,0,0.000000,0.3
E2,email_eu_core,17,12,0.972332,4.33333,143,0.00,0.207331,0.006970,0,0.000000,0.3
E2,email_eu_core,18,12,0.966146,4.33333,143,0.00,0.207261,0.006970,0,0.000000,0.3
E2,email_eu_core,19,12,0.957419,4.33333,143,0.00,0.207198,0.006970,1,0.052632,0.3
E2,email_eu_core,20,12,0.953964,4.33333,143,0.00,0.207142,0.006970,1,0.050000,0.3
E2,email_eu_core,21,12,0.950508,4.33333,143,0.00,0.207091,0.006970,1,0.047619,0.3
E2,email_eu_core,22,12,0.952141,4.33333,143,0.00,0.207044,0.006970,1,0.045455,0.3
E2,email_eu_core,23,12,0.952500,4.33333,143,0.00,0.207002,0.006970,1,0.043478,0.3
E2,email_eu_core,24,12,0.950311,4.33333,143,0.00,0.206963,0.006970,1,0.041667,0.3
E2,email_eu_core,25,12,0.949383,4.33333,143,0.00,0.206928,0.006970,1,0.040000,0.3
E2,email_eu_core,26,12,0.950920,4.33333,143,0.00,0.206895,0.006970,1,0.038462,0.3
E2,email_eu_core,27,12,0.952381,4.33333,143,0.00,0.206864,0.006970,1,0.037037,0.3
E2,email_eu_core,28,12,0.952612,4.33333,143,0.00,0.206836,0.006969,1,0.035714,0.3
E2,email_eu_core,29,12,0.949214,10,143,0.00,0.095319,0.006969,1,0.034483,0.3
E2,email_eu_core,30,12,0.949458,10,143,0.00,0.095314,0.006969,1,0.033333,0.3
E2,email_eu_core,1,13,1.000000,1,12,0.00,1.000000,0.083333,0,0.000000,0.3
E2,email_eu_core,2,13,1.000000,1,48,0.00,0.750000,0.020725,0,0.000000,0.3
E2,email_eu_core,3,13,0.966667,1.37209,60,0.00,0.566095,0.016574,0,0.000000,0.3
E2,email_eu_core,4,13,0.907547,2.88235,132,0.00,0.304355,0.007554,0,0.000000,0.3
E2,email_eu_core,5,13,0.914931,2.88235,132,0.00,0.302019,0.007553,0,0.000000,0.3
E2,email_eu_core,6,13,0.876847,5.71429,132,0.00,0.162725,0.007552,0,0.000000,0.3
E2,email_eu_core,7,13,0.897799,5.71429,132,0.00,0.162408,0.007551,0,0.000000,0.3
E2,email_eu_core,8,13,0.907295,5.71429,132,0.00,0.162172,0.007551,0,0.000000,0.3
E2,email_eu_core,9,13,0.937778,5.71429,132,0.00,0.161989,0.007550,0,0.000000,0.3
E2,email_eu_core,10,13,0.949128,5.71429,132,0.00,0.161843,0.007550,0,0.000000,0.3
E2,email_eu_core,11,13,0.958571,5.71429,132,0.00,0.161723,0.007550,0,0.000000,0.3
E2,email_eu_core,12,13,0.954993,5.71429,132,0.00,0.161624,0.007550,0,0.000000,0.3
E2,email_eu_core,13,13,0.952843,5.71429,132,0.00,0.161540,0.007549,0,0.000000,0.3
E2,email_eu_core,14,13,0.963064,5.71429,132,0.00,0.161468,0.007549,0,0.000000,0.3
E2,email_eu_core,15,13,0.959514,5.71429,132,0.00,0.161406,0.007549,0,0.000000,0.3
E2,email_eu_core,16,13,0.965333,5.71429,132,0.00,0.161352,0.007549,0,0.000000,0.3
E2,email_eu_core,17,13,0.959157,5.71429,132,0.00,0.161304,0.007549,0,0.000000,0.3
E2,email_eu_core,18,13,0.951823,5.71429,132,0.00,0.161261,0.007549,0,0.000000,0.3
E2,email_eu_core,19,13,0.952258,5.71429,132,0.00,0.161223,0.007549,0,0.000000,0.3
E2,email_eu_core,20,13,0.947570,5.71429,132,0.00,0.161189,0.007549,0,0.000000,0.3
E2,email_eu_core,21,13,0.944162,5.71429,132,0.00,0.161158,0.007548,0,0.000000,0.3
E2,email_eu_core,22,13,0.939547,5.71429,132,0.00,0.161130,0.007548,0,0.000000,0.3
E2,email_eu_core,23,13,0.936250,5.71429,132,0.00,0.161105,0.007548,0,0.000000,0.3
E2,email_eu_core,24,13,0.932919,5.71429,132,0.00,0.161081,0.007548,0,0.000000,0.3
E2,email_eu_core,25,13,0.928395,10,132,0.00,0.095344,0.007548,0,0.000000,0.3
E2,email_eu_core,26,13,0.926380,10,132,0.00,0.095337,0.007548,0,0.000000,0.3
E2,email_eu_core,27,13,0.924298,10,132,0.00,0.095331,0.007548,0,0.000000,0.3
E2,email_eu_core,28,13,0.927096,10,132,0.00,0.095325,0.007548,0,0.000000,0.3
E2,email_eu_core,29,13,0.923821,10,132,0.00,0.095319,0.007548,0,0.000000,0.3
E2,email_eu_core,30,13,0.922984,10,132,0.00,0.095314,0.007548,0,0.000000,0.3
E2,email_eu_core,1,14,1.000000,1,14,0.00,1.000000,0.071429,0,0.000000,0.3
E2,email_eu_core,2,14,0.988124,1.06098,70,0.00,0.720439,0.014235,0,0.000000,0.3
E2,email_eu_core,3,14,0.997917,1.06098,70,0.00,0.677420,0.014218,0,0.000000,0.3
E2,email_eu_core,4,14,0.935849,2.88235,98,0.00,0.304355,0.010165,0,0.000000,0.3
E2,email_eu_core,5,14,0.935764,2.88235,98,0.00,0.302019,0.010163,0,0.000000,0.3
E2,email_eu_core,6,14,0.955665,2.88235,126,0.00,0.300489,0.007910,0,0.000000,0.3
E2,email_eu_core,7,14,0.957547,2.88235,126,0.00,0.299409,0.007910,0,0.000000,0.3
E2,email_eu_core,8,14,0.952888,2.88235,210,0.00,0.298607,0.004752,0,0.000000,0.3
E2,email_eu_core,9,14,0.945185,2.88235,210,0.00,0.297987,0.004752,0,0.000000,0.3
E2,email_eu_core,10,14,0.941860,2.88235,210,0.00,0.297493,0.004752,0,0.000000,0.3
E2,email_eu_core,11,14,0.932857,4.2,210,0.00,0.213930,0.004752,0,0.000000,0.3
E2,email_eu_core,12,14,0.936709,4.2,210,0.00,0.213757,0.004752,0,0.000000,0.3
E2,email_eu_core,13,14,0.930652,4.2,210,0.00,0.213610,0.004751,0,0.000000,0.3
E2,email_eu_core,14,14,0.945280,4.2,210,0.00,0.213485,0.004751,0,0.000000,0.3
E2,email_eu_core,15,14,0.948718,4.2,210,0.00,0.213376,0.004751,0,0.000000,0.3
E2,email_eu_core,16,14,0.946667,4.2,210,0.00,0.213281,0.004751,0,0.000000,0.3
E2,email_eu_core,17,14,0.955204,4.2,210,0.00,0.213198,0.004751,0,0.000000,0.3
E2,email_eu_core,18,14,0.954427,4.2,210,0.00,0.213123,0.004751,0,0.000000,0.3
E2,email_eu_core,19,14,0.954839,4.2,210,0.00,0.213057,0.004751,0,0.000000,0.3
E2,email_eu_core,20,14,0.947570,12,210,0.00,0.080116,0.004751,0,0.000000,0.3
E2,email_eu_core,21,14,0.941624,12,210,0.00,0.080108,0.004751,0,0.000000,0.3
E2,email_eu_core,22,14,0.937028,12,210,0.00,0.080101,0.004751,0,0.000000,0.3
E2,email_eu_core,23,14,0.932500,12,210,0.00,0.080095,0.004751,0,0.000000,0.3
E2,email_eu_core,24,14,0.932919,12,210,0.00,0.080089,0.004751,0,0.000000,0.3
E2,email_eu_core,25,14,0.935802,12,210,0.00,0.080084,0.004751,0,0.000000,0.3
E2,email_eu_core,26,14,0.932515,12,210,0.00,0.080079,0.004751,0,0.000000,0.3
E2,email_eu_core,27,14,0.937729,12,210,0.00,0.080074,0.004751,0,0.000000,0.3
E2,email_eu_core,28,14,0.942892,12,210,0.00,0.080070,0.004751,0,0.000000,0.3
E2,email_eu_core,29,14,0.949214,12,210,0.00,0.080066,0.004751,0,0.000000,0.3
E2,email_eu_core,30,14,0.948255,12,210,0.00,0.080062,0.004751,0,0.000000,0.3
E2,email_eu_core,1,15,1.000000,1,13,0.00,1.000000,0.076923,0,0.000000,0.3
E2,email_eu_core,2,15,0.964371,1.20833,91,0.00,0.656361,0.010959,0,0.000000,0.3
E2,email_eu_core,3,15,0.958333,1.20833,91,0.00,0.620280,0.010949,0,0.000000,0.3
E2,email_eu_core,4,15,0.909434,2.27273,104,0.00,0.372578,0.009581,0,0.000000,0.3
E2,email_eu_core,5,15,0.914931,2.27273,104,0.00,0.369080,0.009578,0,0.000000,0.3
E2,email_eu_core,6,15,0.931034,2.27273,104,0.00,0.366800,0.009577,0,0.000000,0.3
E2,email_eu_core,7,15,0.904088,4.75,104,0.00,0.192455,0.009576,0,0.000000,0.3
E2,email_eu_core,8,15,0.931611,4.75,104,0.00,0.192123,0.009575,0,0.000000,0.3
E2,email_eu_core,9,15,0.937778,4.75,104,0.00,0.191866,0.009574,0,0.000000,0.3
E2,email_eu_core,10,15,0.934593,4.75,104,0.00,0.191661,0.009574,0,0.000000,0.3
E2,email_eu_core,11,15,0.968571,4.75,143,0.00,0.191494,0.006971,0,0.000000,0.3
E2,email_eu_core,12,15,0.964838,4.75,143,0.00,0.191355,0.006971,0,0.000000,0.3
E2,email_eu_core,13,15,0.959778,4.75,143,0.00,0.191237,0.006970,0,0.000000,0.3
E2,email_eu_core,14,15,0.961696,4.75,143,0.00,0.191137,0.006970,0,0.000000,0.3
E2,email_eu_core,15,15,0.962213,4.75,143,0.00,0.191050,0.006970,0,0.000000,0.3
E2,email_eu_core,16,15,0.965333,4.75,143,0.00,0.190974,0.006970,0,0.000000,0.3
E2,email_eu_core,17,15,0.960474,4.75,143,0.00,0.190906,0.006970,0,0.000000,0.3
E2,email_eu_core,18,15,0.950521,11,143,0.00,0.087110,0.006970,0,0.000000,0.3
E2,email_eu_core,19,15,0.956129,11,143,0.00,0.087098,0.006970,0,0.000000,0.3
E2,email_eu_core,20,15,0.953964,11,143,0.00,0.087088,0.006970,0,0.000000,0.3
E2,email_eu_core,21,15,0.956853,11,143,0.00,0.087079,0.006970,0,0.000000,0.3
E2,email_eu_core,22,15,0.954660,11,143,0.00,0.087071,0.006970,0,0.000000,0.3
E2,email_eu_core,23,15,0.952500,11,143,0.00,0.087064,0.006970,0,0.000000,0.3
E2,email_eu_core,24,15,0.950311,11,143,0.00,0.087057,0.006970,0,0.000000,0.3
E2,email_eu_core,25,15,0.953086,11,143,0.00,0.087051,0.006970,0,0.000000,0.3
E2,email_eu_core,26,15,0.958282,11,143,0.00,0.087045,0.006970,0,0.000000,0.3
E2,email_eu_core,27,15,0.954823,11,143,0.00,0.087039,0.006970,0,0.000000,0.3
E2,email_eu_core,28,15,0.955043,11,143,0.00,0.087034,0.006969,0,0.000000,0.3
E2,email_eu_core,29,15,0.955260,11,143,0.00,0.087030,0.006969,0,0.000000,0.3
E2,email_eu_core,30,15,0.956679,11,143,0.00,0.087025,0.006969,0,0.000000,0.3
E2,email_eu_core,1,16,1.000000,1,11,0.00,1.000000,0.090909,0,0.000000,0.3
E2,email_eu_core,2,16,0.964371,1.20833,77,0.00,0.656361,0.012945,0,0.000000,0.3
E2,email_eu_core,3,16,0.918750,1.68571,77,0.00,0.483649,0.012931,0,0.000000,0.3
E2,email_eu_core,4,16,0.926415,1.68571,88,0.00,0.473818,0.011315,0,0.000000,0.3
E2,email_eu_core,5,16,0.928819,1.68571,88,0.00,0.468190,0.011312,0,0.000000,0.3
E2,email_eu_core,6,16,0.903120,2.66667,88,0.00,0.321066,0.011310,0,0.000000,0.3
E2,email_eu_core,7,16,0.926101,2.66667,88,0.00,0.319834,0.011308,0,0.000000,0.3
E2,email_eu_core,8,16,0.937690,2.66667,88,0.00,0.318919,0.011307,0,0.000000,0.3
E2,email_eu_core,9,16,0.937778,2.66667,88,0.00,0.318212,0.011306,0,0.000000,0.3
E2,email_eu_core,10,16,0.936047,3.27273,88,0.00,0.266789,0.011306,0,0.000000,0.3
E2,email_eu_core,11,16,0.944286,3.27273,88,0.00,0.266465,0.011305,0,0.000000,0.3
E2,email_eu_core,12,16,0.933896,12,88,0.00,0.080223,0.011305,0,0.000000,0.3
E2,email_eu_core,13,16,0.929265,12,88,0.00,0.080202,0.011304,0,0.000000,0.3
E2,email_eu_core,14,16,0.926129,12,88,0.00,0.080185,0.011304,0,0.000000,0.3
E2,email_eu_core,15,16,0.925776,12,88,0.00,0.080169,0.011304,0,0.000000,0.3
E2,email_eu_core,16,16,0.958667,12,88,0.00,0.080156,0.011303,0,0.000000,0.3
E2,email_eu_core,17,16,0.955204,12,88,0.00,0.080144,0.011303,0,0.000000,0.3
E2,email_eu_core,18,16,0.954427,12,88,0.00,0.080134,0.011303,0,0.000000,0.3
E2,email_eu_core,19,16,0.954839,12,88,0.00,0.080124,0.011303,0,0.000000,0.3
E2,email_eu_core,20,16,0.950128,12,88,0.00,0.080116,0.011303,0,0.000000,0.3
E2,email_eu_core,21,16,0.946701,12,88,0.00,0.080108,0.011302,0,0.000000,0.3
E2,email_eu_core,22,16,0.944584,12,88,0.00,0.080101,0.011302,0,0.000000,0.3
E2,email_eu_core,23,16,0.941250,12,88,0.00,0.080095,0.011302,0,0.000000,0.3
E2,email_eu_core,24,16,0.942857,12,88,0.00,0.080089,0.011302,0,0.000000,0.3
E2,email_eu_core,25,16,0.940741,12,88,0.00,0.080084,0.011302,0,0.000000,0.3
E2,email_eu_core,26,16,0.938650,12,88,0.00,0.080079,0.011302,0,0.000000,0.3
E2,email_eu_core,27,16,0.938950,12,88,0.00,0.080074,0.011302,0,0.000000,0.3
E2,email_eu_core,28,16,0.938032,12,88,0.00,0.080070,0.011302,0,0.000000,0.3
E2,email_eu_core,29,16,0.939541,12,88,0.00,0.080066,0.011302,0,0.000000,0.3
E2,email_eu_core,30,16,0.936221,12,88,0.00,0.080062,0.011301,0,0.000000,0.3
E2,email_eu_core,1,17,1.000000,1,13,0.00,1.000000,0.076923,0,0.000000,0.3
E2,email_eu_core,2,17,0.912114,1.74,65,0.00,0.492139,0.015325,0,0.000000,0.3
E2,email_eu_core,3,17,0.935417,1.74,65,0.00,0.471645,0.015306,0,0.000000,0.3
E2,email_eu_core,4,17,0.941509,1.74,65,0.00,0.462290,0.015296,0,0.000000,0.3
E2,email_eu_core,5,17,0.937500,1.74,65,0.00,0.456928,0.015290,0,0.000000,0.3
E2,email_eu_core,6,17,0.958949,1.74,117,0.00,0.453451,0.008517,0,0.000000,0.3
E2,email_eu_core,7,17,0.963836,1.74,117,0.00,0.451014,0.008516,0,0.000000,0.3
E2,email_eu_core,8,17,0.966565,1.74,169,0.00,0.449210,0.005902,0,0.000000,0.3
E2,email_eu_core,9,17,0.955556,3.44444,169,0.00,0.255549,0.005902,0,0.000000,0.3
E2,email_eu_core,10,17,0.941860,10.3333,169,0.00,0.092667,0.005901,0,0.000000,0.3
E2,email_eu_core,11,17,0.968571,10.3333,169,0.00,0.092628,0.005901,0,0.000000,0.3
E2,email_eu_core,12,17,0.963432,10.3333,169,0.00,0.092595,0.005901,0,0.000000,0.3
E2,email_eu_core,13,17,0.955617,10.3333,169,0.00,0.092568,0.005901,0,0.000000,0.3
E2,email_eu_core,14,17,0.949384,10.3333,169,0.00,0.092544,0.005901,0,0.000000,0.3
E2,email_eu_core,15,17,0.955466,10.3333,169,0.00,0.092524,0.005901,0,0.000000,0.3
E2,email_eu_core,16,17,0.952000,10.3333,169,0.00,0.092506,0.005901,0,0.000000,0.3
E2,email_eu_core,17,17,0.953887,10.3333,169,0.00,0.092490,0.005901,0,0.000000,0.3
E2,email_eu_core,18,17,0.947917,10.3333,169,0.00,0.092476,0.005901,0,0.000000,0.3
E2,email_eu_core,19,17,0.948387,10.3333,169,0.00,0.092463,0.005901,0,0.000000,0.3
E2,email_eu_core,20,17,0.950128,10.3333,169,0.00,0.092452,0.005901,0,0.000000,0.3
E2,email_eu_core,21,17,0.947970,10.3333,169,0.00,0.092442,0.005901,0,0.000000,0.3
E2,email_eu_core,22,17,0.944584,10.3333,169,0.00,0.092433,0.005900,0,0.000000,0.3
E2,email_eu_core,23,17,0.945000,10.3333,169,0.00,0.092424,0.005900,0,0.000000,0.3
E2,email_eu_core,24,17,0.941615,10.3333,169,0.00,0.092417,0.005900,0,0.000000,0.3
E2,email_eu_core,25,17,0.946914,10.3333,169,0.00,0.092409,0.005900,0,0.000000,0.3
E2,email_eu_core,26,17,0.946012,10.3333,169,0.00,0.092403,0.005900,0,0.000000,0.3
E2,email_eu_core,27,17,0.945055,10.3333,169,0.00,0.092397,0.005900,0,0.000000,0.3
E2,email_eu_core,28,17,0.944107,10.3333,169,0.00,0.092391,0.005900,0,0.000000,0.3
E2,email_eu_core,29,17,0.946796,10.3333,169,0.00,0.092386,0.005900,0,0.000000,0.3
E2,email_eu_core,30,17,0.949458,10.3333,169,0.00,0.092381,0.005900,0,0.000000,0.3
E2,email_eu_core,1,18,1.000000,1,24,0.00,1.000000,0.041667,0,0.000000,0.3
E2,email_eu_core,2,18,0.964371,1.20833,120,0.00,0.656361,0.008316,0,0.000000,0.3
E2,email_eu_core,3,18,0.895833,2.45833,144,0.00,0.354116,0.006928,0,0.000000,0.3
E2,email_eu_core,4,18,0.907547,2.45833,240,0.00,0.348828,0.004160,0,0.000000,0.3
E2,email_eu_core,5,18,0.904514,2.45833,240,0.00,0.345761,0.004160,0,0.000000,0.3
E2,email_eu_core,6,18,0.916256,2.45833,240,0.00,0.343758,0.004159,0,0.000000,0.3
E2,email_eu_core,7,18,0.926101,2.45833,240,0.00,0.342347,0.004159,0,0.000000,0.3
E2,email_eu_core,8,18,0.911854,3,240,0.00,0.288569,0.004159,0,0.000000,0.3
E2,email_eu_core,9,18,0.927407,3,240,0.00,0.287990,0.004159,0,0.000000,0.3
E2,email_eu_core,10,18,0.949128,3,240,0.00,0.287529,0.004159,0,0.000000,0.3
E2,email_eu_core,11,18,0.977143,3,288,0.00,0.287153,0.003467,0,0.000000,0.3
E2,email_eu_core,12,18,0.976090,3,288,0.00,0.286841,0.003467,0,0.000000,0.3
E2,email_eu_core,13,18,0.979196,3,288,0.00,0.286577,0.003467,0,0.000000,0.3
E2,email_eu_core,14,18,0.974008,3,288,0.00,0.286352,0.003467,0,0.000000,0.3
E2,email_eu_core,15,18,0.964912,3.66667,288,0.00,0.240608,0.003467,0,0.000000,0.3
E2,email_eu_core,16,18,0.960000,3.66667,288,0.00,0.240487,0.003467,0,0.000000,0.3
E2,email_eu_core,17,18,0.951252,5.5,288,0.00,0.167063,0.003467,0,0.000000,0.3
E2,email_eu_core,18,18,0.946615,5.5,288,0.00,0.167018,0.003467,0,0.000000,0.3
